1,1,635.74
2,2,296.13
3,3,352.80
4,4,311.82
5,5,925.93
6,6,765.93
7,7,733.95
8,8,690.01
9,9,349.07
10,10,681.70
11,11,934.22
12,12,370.15
13,13,82.05
14,14,653.77
15,15,981.88
16,16,715.24
17,17,867.86
18,18,873.86
19,19,10.63
20,20,413.85
21,21,264.15
22,22,989.94
23,23,67.49
24,24,92.70
25,25,330.97
26,26,48.57
27,27,377.55
28,28,890.23
29,29,973.10
30,30,232.46
31,31,512.74
32,32,289.78
33,33,616.30
34,34,851.54
35,35,629.49
36,36,631.72
37,37,966.12
38,38,753.79
39,39,949.03
40,40,139.16
41,41,80.28
42,42,860.00
43,43,14.09
44,44,440.36
45,45,665.97
46,46,870.48
47,47,325.66
48,48,425.65
49,49,229.42
50,50,308.58
51,51,253.62
52,52,424.52
53,53,591.11
54,54,294.52
55,55,599.71
56,56,358.87
57,57,720.80
58,58,150.33
59,59,503.71
60,60,601.37
61,61,603.85
62,62,827.10
63,63,405.29
64,64,993.20
65,65,432.09
66,66,312.95
67,67,649.23
68,68,884.83
69,69,447.73
70,70,296.37
71,71,432.21
72,72,645.73
73,73,362.56
74,74,823.50
75,75,641.21
76,76,698.64
77,77,635.58
78,78,680.67
79,79,430.20
80,80,510.25
81,81,737.84
82,82,806.44
83,83,976.91
84,84,471.84
85,85,22.46
86,86,892.21
87,87,722.26
88,88,435.50
89,89,825.96
90,90,206.54
91,91,902.18
92,92,126.63
93,93,186.78
94,94,681.72
95,95,342.38
96,96,604.90
97,97,291.61
98,98,181.79
99,99,209.35
100,100,120.75
101,101,553.01
102,102,436.34
103,103,590.80
104,104,213.35
105,105,863.93
106,106,639.03
107,107,904.16
108,108,929.24
109,109,427.53
110,110,735.93
111,111,55.14
112,112,201.66
113,113,287.23
114,114,928.28
115,115,280.45
116,116,357.30
117,117,56.47
118,118,947.15
119,119,743.33
120,120,360.51
121,121,576.03
122,122,857.00
123,123,959.20
124,124,976.34
125,125,570.37
126,126,217.03
127,127,492.72
128,128,85.49
129,129,726.03
130,130,508.25
131,131,68.02
132,132,845.37
133,133,525.71
134,134,886.58
135,135,925.65
136,136,88.02
137,137,428.19
138,138,89.09
139,139,25.38
140,140,510.93
141,141,187.54
142,142,170.88
143,143,793.45
144,144,372.31
145,145,609.09
146,146,448.52
147,147,746.15
148,148,526.29
149,149,91.88
150,150,625.75
151,151,393.22
152,152,855.62
153,153,490.34
154,154,255.63
155,155,448.60
156,156,137.35
157,157,210.50
158,158,938.45
159,159,172.99
160,160,183.69
161,161,100.21
162,162,920.19
163,163,531.01
164,164,16.55
165,165,323.99
166,166,431.56
167,167,361.08
168,168,803.76
169,169,129.97
170,170,380.96
171,171,385.77
172,172,639.40
173,173,323.07
174,174,617.76
175,175,319.36
176,176,280.06
177,177,598.26
178,178,21.77
179,179,764.31
180,180,330.42
181,181,971.23
182,182,200.76
183,183,971.72
184,184,467.64
185,185,327.02
186,186,225.79
187,187,892.89
188,188,166.26
189,189,462.03
190,190,140.52
191,191,520.58
192,192,387.03
193,193,765.30
194,194,101.38
195,195,302.74
196,196,528.05
197,197,39.47
198,198,416.95
199,199,752.04
200,200,757.34
201,201,148.60
202,202,725.85
203,203,592.68
204,204,416.56
205,205,619.01
206,206,101.14
207,207,809.98
208,208,86.43
209,209,822.97
210,210,983.01
211,211,869.30
212,212,798.75
213,213,416.42
214,214,48.15
215,215,48.91
216,216,406.33
217,217,499.66
218,218,801.84
219,219,42.99
220,220,243.51
221,221,16.62
222,222,912.98
223,223,250.93
224,224,286.07
225,225,204.21
226,226,325.95
227,227,106.52
228,228,993.50
229,229,282.72
230,230,158.11
231,231,379.82
232,232,304.48
233,233,420.72
234,234,518.98
235,235,293.12
236,236,604.84
237,237,723.81
238,238,164.29
239,239,771.14
240,240,247.54
241,241,139.31
242,242,820.85
243,243,790.40
244,244,101.09
245,245,37.84
246,246,152.00
247,247,395.53
248,248,14.59
249,249,228.86
250,250,725.77
251,251,362.65
252,252,264.92
253,253,132.06
254,254,953.37
255,255,852.66
256,256,868.06
257,257,922.35
258,258,626.60
259,259,380.71
260,260,612.10
261,261,39.92
262,262,223.57
263,263,794.85
264,264,135.02
265,265,442.49
266,266,576.31
267,267,461.44
268,268,43.49
269,269,957.05
270,270,392.73
271,271,536.68
272,272,74.53
273,273,985.84
274,274,944.62
275,275,208.30
276,276,374.75
277,277,742.87
278,278,977.90
279,279,109.87
280,280,512.78
281,281,642.18
282,282,802.15
283,283,718.05
284,284,465.11
285,285,444.03
286,286,138.65
287,287,91.16
288,288,240.76
289,289,338.16
290,290,832.13
291,291,711.35
292,292,447.66
293,293,695.91
294,294,179.85
295,295,640.71
296,296,824.66
297,297,411.10
298,298,687.46
299,299,332.70
300,300,511.10
301,301,820.21
302,302,66.16
303,303,547.32
304,304,884.22
305,305,171.51
306,306,613.35
307,307,482.31
308,308,869.50
309,309,756.37
310,310,109.84
311,311,924.18
312,312,360.68
313,313,492.64
314,314,561.82
315,315,109.72
316,316,247.40
317,317,359.19
318,318,51.19
319,319,316.47
320,320,145.14
321,321,213.26
322,322,533.96
323,323,439.75
324,324,781.57
325,325,766.20
326,326,515.80
327,327,517.57
328,328,43.69
329,329,964.33
330,330,83.09
331,331,309.39
332,332,822.94
333,333,199.52
334,334,406.25
335,335,170.62
336,336,56.57
337,337,985.92
338,338,949.32
339,339,625.42
340,340,328.21
341,341,228.47
342,342,287.29
343,343,948.83
344,344,674.04
345,345,807.80
346,346,636.11
347,347,875.95
348,348,590.47
349,349,481.43
350,350,526.90
351,351,683.67
352,352,942.15
353,353,309.33
354,354,892.43
355,355,200.15
356,356,457.79
357,357,412.05
358,358,898.70
359,359,17.27
360,360,779.81
361,361,927.86
362,362,300.88
363,363,733.75
364,364,588.04
365,365,944.58
366,366,174.76
367,367,409.33
368,368,380.44
369,369,506.92
370,370,693.79
371,371,920.81
372,372,248.83
373,373,32.19
374,374,43.34
375,375,547.69
376,376,465.25
377,377,290.49
378,378,808.17
379,379,606.25
380,380,616.91
381,381,298.72
382,382,515.39
383,383,195.86
384,384,902.22
385,385,629.61
386,386,442.32
387,387,672.54
388,388,338.38
389,389,923.08
390,390,713.17
391,391,379.90
392,392,608.98
393,393,828.89
394,394,80.72
395,395,654.25
396,396,351.81
397,397,862.78
398,398,188.91
399,399,145.48
400,400,982.01
401,401,511.55
402,402,69.91
403,403,336.54
404,404,539.13
405,405,272.24
406,406,248.56
407,407,949.04
408,408,194.12
409,409,304.73
410,410,723.21
411,411,129.44
412,412,752.72
413,413,418.82
414,414,391.33
415,415,91.52
416,416,438.14
417,417,75.63
418,418,907.03
419,419,957.08
420,420,978.02
421,421,940.25
422,422,84.18
423,423,484.21
424,424,35.43
425,425,579.24
426,426,700.83
427,427,413.76
428,428,255.96
429,429,950.74
430,430,808.99
431,431,360.29
432,432,6.80
433,433,277.13
434,434,760.31
435,435,191.28
436,436,727.20
437,437,60.05
438,438,150.21
439,439,256.46
440,440,438.57
441,441,563.05
442,442,292.27
443,443,94.25
444,444,364.52
445,445,509.37
446,446,462.00
447,447,372.47
448,448,967.87
449,449,450.56
450,450,5.78
451,451,231.01
452,452,188.47
453,453,891.99
454,454,757.84
455,455,825.85
456,456,998.26
457,457,758.16
458,458,64.58
459,459,300.31
460,460,71.70
461,461,181.38
462,462,443.02
463,463,94.61
464,464,673.27
465,465,5.16
466,466,267.64
467,467,353.75
468,468,239.93
469,469,254.00
470,470,516.47
